"participant_id","list_number","verb","verb_type","sentence_pair_id","sentence_1","sentence_2","same_sense","dissimilarity","response_time_ms"
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"pull","manner","pair189","The advertisement pulled the customers.","The climber pulled the rope.",0,100,4663
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"pull","manner","pair175","The business pulled the service.","The advertisement pulled the customers.",0,94,20352
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"clear","result","pair178","The horse cleared the jump.","The waiter cleared the table.",0,100,4711
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"shoot","manner","pair184","The hunter shot the deer.","The athlete shot the ball.",0,72,11835
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"clear","result","pair177","The officer cleared the request.","The worker cleared the rubble.",0,100,6554
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"kill","result","pair182","The mistake killed the proposal.","The criminal killed the victim.",1,100,7593
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"kill","result","pair171","The couple killed the evening.","The mistake killed the proposal.",0,71,11907
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"cover","result","pair187","The writer covered the election.","The insurance covered the damage.",0,98,10155
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"shoot","manner","pair181","The director shot the scene.","The hunter shot the deer.",0,100,5391
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"push","manner","pair170","The athlete pushed the limit.","The shopper pushed the cart.",0,100,4779
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"hit","manner","pair179","The investor hit the goal.","The child hit the pillow.",0,100,3938
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"open","result","pair183","The chairperson opened the meeting.","The teacher opened the window.",0,99,6443
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"push","manner","pair180","The politician pushed the policy.","The pilot pushed the button.",0,100,5321
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"close","result","pair176","The executive closed the deal.","The chauffeur closed the door.",0,100,6373
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"fold","result","pair173","The child folded the paper.","The chef folded the eggs.",0,40,10055
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"fill","result","pair186","The donations filled the need.","The secretary filled the schedule.",0,53,9655
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"close","result","pair185","The baker closed the oven.","The chauffeur closed the door.",1,27,16539
"ddc3b475-c744-4826-8cbd-9ad954c06fde",16,"fold","result","pair190","The manager folded the project.","The baker folded the flour.",0,100,7274
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"kill","result","pair212","The traveler killed the afternoon.","The criminal killed the victim.",0,96,7599
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"pull","manner","pair214","The scandal pulled the reporters.","The climber pulled the rope.",0,70,6843
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"pull","manner","pair204","The business pulled the service.","The regulators pulled the product.",1,14,7752
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"bump","manner","pair217","The teacher bumped the deadline.","The ball bumped the couch.",0,92,13209
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"push","manner","pair208","The politician pushed the policy.","The artwork pushed the boundaries.",0,50,8705
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"kill","result","pair194","The couple killed the evening.","The business killed the competition.",0,87,7571
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"open","result","pair210","The consultant opened the discussion.","The teacher opened the window.",0,81,6317
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"clear","result","pair202","The horse cleared the jump.","The bookkeeper cleared the payment.",0,85,5725
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"cover","result","pair205","The writer covered the election.","The nurse covered the wound.",0,93,7951
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"hit","manner","pair206","The hurricane hit the coastline.","The idea hit the researcher.",0,84,4595
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"kill","result","pair195","The team killed the rivals.","The cat killed the mouse.",0,82,4985
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"shoot","manner","pair200","The robber shot the victim.","The athlete shot the ball.",0,95,4215
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"break","result","pair209","The company broke the law.","The burglar broke the window.",0,90,5582
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"shoot","manner","pair216","The director shot the scene.","The photographer shot the wedding.",1,9,7679
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"fold","result","pair213","The manager folded the project.","The cleaner folded the clothes.",0,86,9614
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"fill","result","pair196","The farmer filled the bucket.","The waiter filled the glass.",1,8,6713
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"hit","manner","pair203","The investor hit the goal.","The solution hit the inventor.",0,84,8099
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"close","result","pair207","The presenter closed the speech.","The baker closed the oven.",1,95,7432
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"fill","result","pair218","The love filled the void.","The waiter filled the glass.",0,94,6068
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"push","manner","pair199","The artwork pushed the boundaries.","The shopper pushed the cart.",0,96,3519
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"close","result","pair197","The executive closed the deal.","The presenter closed the speech.",0,18,6417
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"clear","result","pair215","The bookkeeper cleared the payment.","The worker cleared the rubble.",0,96,5105
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"fold","result","pair198","The cleaner folded the clothes.","The chef folded the eggs.",0,62,15126
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"cover","result","pair211","The nurse covered the wound.","The policy covered the accident.",0,98,4274
"cbb6ab45-072e-4013-a308-7e39764ac685",18,"bump","manner","pair201","The gardener bumped the statue.","The driver bumped the curb.",0,6,5422
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"shoot","manner","pair142","The photographer shot the wedding.","The hunter shot the deer.",0,91,3729
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"hit","manner","pair139","The idea hit the researcher.","The child hit the pillow.",1,86,3033
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"hit","manner","pair138","The traveler hit the delay.","The child hit the pillow.",0,88,3048
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"fold","result","pair141","The founder folded the company.","The baker folded the flour.",0,84,3055
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"fill","result","pair140","The love filled the void.","The donations filled the need.",1,82,4275
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"hit","manner","pair145","The arrow hit the target.","The idea hit the researcher.",0,88,2792
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"fill","result","pair133","The festival filled the weekend.","The farmer filled the bucket.",1,88,3190
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"break","result","pair135","The journalist broke the story.","The guest broke the plate.",0,84,2919
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"pull","manner","pair130","The regulators pulled the product.","The advertisement pulled the customers.",0,66,4101
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"push","manner","pair137","The company pushed the product.","The pilot pushed the button.",0,86,5545
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"close","result","pair147","The lawyer closed the case.","The chauffeur closed the door.",0,89,1990
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"cover","result","pair134","The channel covered the story.","The insurance covered the damage.",0,85,3819
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"clear","result","pair131","The hiker cleared the obstacle.","The waiter cleared the table.",0,83,3218
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"bump","manner","pair148","The waiter bumped the table.","The gardener bumped the statue.",1,88,2382
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"kill","result","pair132","The business killed the competition.","The cat killed the mouse.",0,93,3338
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"break","result","pair143","The president broke the promise.","The burglar broke the window.",0,86,4911
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"kill","result","pair146","The criminal killed the victim.","The cat killed the mouse.",1,91,2363
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"smear","manner","pair136","The journalist smeared the business.","The artist smeared the paint.",0,90,3101
"3aed7415-d85a-44f7-86c0-2487eb8a4c2d",2,"kill","result","pair144","The traveler killed the afternoon.","The business killed the competition.",0,86,2400
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"break","result","pair012","The president broke the promise.","The company broke the law.",1,30,3554
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"break","result","pair020","The doctor broke the news.","The burglar broke the window.",0,94,2696
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"shoot","manner","pair002","The hunter shot the deer.","The technician shot the fireworks.",0,95,3145
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"kill","result","pair003","The business killed the competition.","The mistake killed the proposal.",0,64,7739
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"pull","manner","pair014","The advertisement pulled the customers.","The worker pulled the lever.",0,84,3563
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"push","manner","pair019","The pilot pushed the button.","The shopper pushed the cart.",1,94,3977
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"fill","result","pair008","The donations filled the need.","The farmer filled the bucket.",0,95,3094
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"hit","manner","pair009","The traveler hit the delay.","The hurricane hit the coastline.",1,84,5439
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"cover","result","pair023","The channel covered the story.","The snow covered the footprints.",0,94,14672
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"hit","manner","pair010","The solution hit the inventor.","The idea hit the researcher.",1,27,8240
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"fold","result","pair017","The baker folded the flour.","The chef folded the eggs.",1,20,5331
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"close","result","pair013","The lawyer closed the case.","The author closed the chapter.",0,67,4195
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"shoot","manner","pair001","The director shot the scene.","The athlete shot the ball.",0,92,17861
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"fold","result","pair006","The manager folded the project.","The chef folded the eggs.",0,94,2733
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"open","result","pair016","The chairperson opened the meeting.","The farmer opened the gate.",0,90,2992
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"push","manner","pair018","The politician pushed the policy.","The shopper pushed the cart.",0,92,17278
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"pull","manner","pair004","The business pulled the service.","The climber pulled the rope.",0,92,4029
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"kill","result","pair022","The mistake killed the proposal.","The cat killed the mouse.",1,84,3281
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"kill","result","pair015","The couple killed the evening.","The joke killed the evening.",0,43,3548
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"bump","manner","pair007","The dean bumped the meeting.","The gardener bumped the statue.",1,90,3179
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"clear","result","pair005","The horse cleared the jump.","The worker cleared the rubble.",0,92,2671
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"clear","result","pair011","The waiter cleared the table.","The worker cleared the rubble.",1,81,4627
"8d68506a-13b4-447a-afc5-0f68d91987bb",15,"hit","manner","pair021","The investor hit the goal.","The batter hit the ball.",0,92,6520
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"hit","manner","pair073","The arrow hit the target.","The solution hit the inventor.",0,20,5991
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"shoot","manner","pair080","The photographer shot the wedding.","The robber shot the victim.",0,24,5530
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"kill","result","pair071","The joke killed the evening.","The cat killed the mouse.",1,69,5764
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"hit","manner","pair074","The traveler hit the delay.","The idea hit the researcher.",0,88,5159
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"fill","result","pair084","The festival filled the weekend.","The secretary filled the schedule.",1,71,5287
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"close","result","pair075","The lawyer closed the case.","The baker closed the oven.",0,70,4995
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"break","result","pair082","The journalist broke the story.","The burglar broke the window.",0,51,5935
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"pull","manner","pair083","The regulators pulled the product.","The scandal pulled the reporters.",0,69,7515
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"break","result","pair069","The president broke the promise.","The journalist broke the story.",0,24,17416
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"bump","manner","pair079","The dean bumped the meeting.","The driver bumped the curb.",0,76,3786
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"push","manner","pair067","The company pushed the product.","The athlete pushed the limit.",0,67,6785
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"hit","manner","pair076","The solution hit the inventor.","The batter hit the ball.",1,64,6936
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"smear","manner","pair068","The journalist smeared the business.","The baker smeared the frosting.",0,51,6030
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"kill","result","pair081","The couple killed the evening.","The cat killed the mouse.",0,40,5273
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"kill","result","pair077","The business killed the competition.","The criminal killed the victim.",0,71,5348
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"fold","result","pair072","The founder folded the company.","The child folded the paper.",0,71,4235
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"clear","result","pair070","The hiker cleared the obstacle.","The officer cleared the request.",0,39,20047
"d49f2ec4-3b80-46a9-90ae-cd0dbc724281",13,"cover","result","pair078","The channel covered the story.","The policy covered the accident.",0,18,5727
"dae54550-5a60-4e26-b67b-a0f443ad22ab",18,"fold","result","pair213","The manager folded the project.","The cleaner folded the clothes.",0,100,9589
"dae54550-5a60-4e26-b67b-a0f443ad22ab",18,"clear","result","pair202","The horse cleared the jump.","The bookkeeper cleared the payment.",0,100,10133
"dae54550-5a60-4e26-b67b-a0f443ad22ab",18,"push","manner","pair199","The artwork pushed the boundaries.","The shopper pushed the cart.",0,100,17065
"dae54550-5a60-4e26-b67b-a0f443ad22ab",18,"fold","result","pair198","The cleaner folded the clothes.","The chef folded the eggs.",0,100,12331
"dae54550-5a60-4e26-b67b-a0f443ad22ab",18,"kill","result","pair212","The traveler killed the afternoon.","The criminal killed the victim.",0,100,16173
"dae54550-5a60-4e26-b67b-a0f443ad22ab",18,"shoot","manner","pair216","The director shot the scene.","The photographer shot the wedding.",1,38,13397
"dae54550-5a60-4e26-b67b-a0f443ad22ab",18,"kill","result","pair195","The team killed the rivals.","The cat killed the mouse.",0,100,9401
"dae54550-5a60-4e26-b67b-a0f443ad22ab",18,"pull","manner","pair204","The business pulled the service.","The regulators pulled the product.",1,50,17445
"dae54550-5a60-4e26-b67b-a0f443ad22ab",18,"push","manner","pair208","The politician pushed the policy.","The artwork pushed the boundaries.",0,100,13197
