"discourse","annotator","predicate","rating","embedding","modal_type","factive","genre"
"SWBD-118","A1EQ2HDHF2WWSY","say",-1,"negation","none","no","SWBD"
"SWBD-118","A2AMQX0BQZXG9N","say",-3,"negation","none","no","SWBD"
"SWBD-119","AFN5VMMGYPF1I","say",-1,"negation","none","no","SWBD"
"SWBD-119","A2AMQX0BQZXG9N","say",-3,"negation","none","no","SWBD"
"SWBD-119","ATOPSQ6JDYZ6H","say",-2,"negation","none","no","SWBD"
"SWBD-119","A2JP9IKRHNLRPI","say",-3,"negation","none","no","SWBD"
"SWBD-119","A2WCXJZEXXR60A","say",-2,"negation","none","no","SWBD"
"SWBD-119","A1MJVTR0PCKBWW","say",3,"negation","none","no","SWBD"
"SWBD-119","A1GXFMAC759VRM","say",-3,"negation","none","no","SWBD"
"SWBD-119","AVI7K876BV3QL","say",0,"negation","none","no","SWBD"
"SWBD-119","A5EU1AQJNC7F2","say",-1,"negation","none","no","SWBD"
"SWBD-119","A1K0S514CEY1UG","say",1,"negation","none","no","SWBD"
"SWBD-12","A05977571SZ38O16ESGP8","say",0,"conditional","none","no","SWBD"
"SWBD-12","A2DXEPC4QFV4R1","say",0,"conditional","none","no","SWBD"
"SWBD-12","A3GLMBZSG3VU4P","say",1,"conditional","none","no","SWBD"
"SWBD-12","ALZVG5501Y5IX","say",0,"conditional","none","no","SWBD"
"SWBD-12","A15XX0WDRG29E7","say",1,"conditional","none","no","SWBD"
"SWBD-12","A18LPAFMK1B06K","say",1,"conditional","none","no","SWBD"
"SWBD-12","A1945USNZHTROX","say",3,"conditional","none","no","SWBD"
"SWBD-12","A10YS8AVLQWUZZ","say",0,"conditional","none","no","SWBD"
"SWBD-12","A1MJVTR0PCKBWW","say",0,"conditional","none","no","SWBD"
"SWBD-12","A28HB7240OFGEW","say",1,"conditional","none","no","SWBD"
"SWBD-120","ASI2B6A3Y556Z","think",-2,"negation","none","no","SWBD"
"SWBD-120","A2EOOF9D135HQ1","think",-2,"negation","none","no","SWBD"
"SWBD-120","A214HWAW1PYWO8","think",-3,"negation","none","no","SWBD"
"SWBD-120","A39GADIK8RLMVC","think",-2,"negation","none","no","SWBD"
"SWBD-120","A110KENBXU7SUJ","think",-2,"negation","none","no","SWBD"
"SWBD-120","A27SMEOPKV84VI","think",-2,"negation","none","no","SWBD"
"SWBD-120","A1GXFMAC759VRM","think",-2,"negation","none","no","SWBD"
"SWBD-120","AXJ1PE87PD0KK","think",-1,"negation","none","no","SWBD"
"SWBD-121","A1L3937MY09J3I","see",2,"negation","none","yes","SWBD"
"SWBD-121","A1GXFMAC759VRM","see",3,"negation","none","yes","SWBD"
"SWBD-121","A233KUL18RUW1N","see",1,"negation","none","yes","SWBD"
"SWBD-121","A1MJVTR0PCKBWW","see",3,"negation","none","yes","SWBD"
"SWBD-121","A1HKCTDOTL6C9I","see",3,"negation","none","yes","SWBD"
"SWBD-121","AAASQIW3J32OL","see",-2,"negation","none","yes","SWBD"
"SWBD-121","A3QNMUHAFAJRQO","see",3,"negation","none","yes","SWBD"
"SWBD-121","A1UH396UOK0X9Z","see",2,"negation","none","yes","SWBD"
"SWBD-121","A110KENBXU7SUJ","see",3,"negation","none","yes","SWBD"
"SWBD-121","ASI2B6A3Y556Z","see",-2,"negation","none","yes","SWBD"
"SWBD-122","ALZVG5501Y5IX","believe",-2,"negation","none","no","SWBD"
"SWBD-122","A05977571SZ38O16ESGP8","believe",-2,"negation","none","no","SWBD"
"SWBD-122","A2DXEPC4QFV4R1","believe",-1,"negation","none","no","SWBD"
"SWBD-122","A1MJVTR0PCKBWW","believe",-2,"negation","none","no","SWBD"
"SWBD-122","A18LPAFMK1B06K","believe",-2,"negation","none","no","SWBD"
"SWBD-122","A28HB7240OFGEW","believe",-2,"negation","none","no","SWBD"
"SWBD-122","A10YS8AVLQWUZZ","believe",-2,"negation","none","no","SWBD"
"SWBD-122","A1945USNZHTROX","believe",-3,"negation","none","no","SWBD"
"SWBD-122","A3GLMBZSG3VU4P","believe",-2,"negation","none","no","SWBD"
"SWBD-122","A15XX0WDRG29E7","believe",-2,"negation","none","no","SWBD"
"SWBD-123","A1GXFMAC759VRM","think",-3,"negation","none","no","SWBD"
"SWBD-123","A1MJVTR0PCKBWW","think",-1,"negation","none","no","SWBD"
"SWBD-123","A1EQ2HDHF2WWSY","think",-2,"negation","none","no","SWBD"
"SWBD-123","A1HN4550TIXQBZ","think",-3,"negation","none","no","SWBD"
"SWBD-123","A39GADIK8RLMVC","think",-2,"negation","none","no","SWBD"
"SWBD-123","A27SMEOPKV84VI","think",-2,"negation","none","no","SWBD"
"SWBD-123","A18LPAFMK1B06K","think",-2,"negation","none","no","SWBD"
"SWBD-123","A1945USNZHTROX","think",-3,"negation","none","no","SWBD"
"SWBD-123","AR1IWBDA7MC86","think",-3,"negation","none","no","SWBD"
"SWBD-123","A2AMQX0BQZXG9N","think",-3,"negation","none","no","SWBD"
"SWBD-123","A125KW9P18V5Z1","think",-3,"negation","none","no","SWBD"
"SWBD-124","A28FMRMS9TMEOZ","think",0,"negation","none","no","SWBD"
"SWBD-124","A1F1OZ54G177D8","think",-2,"negation","none","no","SWBD"
"SWBD-124","A4J4GGMKJ68L0","think",-3,"negation","none","no","SWBD"
"SWBD-124","A3U761PEG7MFKT","think",-3,"negation","none","no","SWBD"
"SWBD-124","A18LPAFMK1B06K","think",-2,"negation","none","no","SWBD"
"SWBD-124","A39GADIK8RLMVC","think",-2,"negation","none","no","SWBD"
"SWBD-124","A1EQ2HDHF2WWSY","think",-2,"negation","none","no","SWBD"
"SWBD-124","A1945USNZHTROX","think",-3,"negation","none","no","SWBD"
"SWBD-124","A0017268R9SKD8U2Y3F","think",-3,"negation","none","no","SWBD"
"SWBD-124","A125KW9P18V5Z1","think",-2,"negation","none","no","SWBD"
"SWBD-125","A2UNSF09FWX9S8","think",1,"negation","none","no","SWBD"
"SWBD-125","A2EOOF9D135HQ1","think",-2,"negation","none","no","SWBD"
"SWBD-125","A12723JDRPT207","think",-3,"negation","none","no","SWBD"
"SWBD-125","A1F9KLZGHE9DTA","think",-3,"negation","none","no","SWBD"
"SWBD-125","A2P065E9CYMYJL","think",-1,"negation","none","no","SWBD"
"SWBD-125","A110KENBXU7SUJ","think",-2,"negation","none","no","SWBD"
"SWBD-125","A9HQ3E0F2AGVO","think",-3,"negation","none","no","SWBD"
"SWBD-125","A28HB7240OFGEW","think",-2,"negation","none","no","SWBD"
"SWBD-125","AULU4VSUPO1CW","think",-3,"negation","none","no","SWBD"
"SWBD-125","A2YGAEODJ5SSF6","think",3,"negation","none","no","SWBD"
"SWBD-125","A1GXFMAC759VRM","think",-3,"negation","none","no","SWBD"
"SWBD-125","A1KFUXSVGSHL5Z","think",2,"negation","none","no","SWBD"
"SWBD-126","A2R8IV2PWFTY00","know",3,"negation","none","yes","SWBD"
"SWBD-126","A4IH4CO046EV3","know",-1,"negation","none","yes","SWBD"
"SWBD-126","A110KENBXU7SUJ","know",-1,"negation","none","yes","SWBD"
"SWBD-126","A3Q0XAGQ7TD7MP","know",-1,"negation","none","yes","SWBD"
"SWBD-126","A2AMQX0BQZXG9N","know",-3,"negation","none","yes","SWBD"
"SWBD-126","A1GXFMAC759VRM","know",-3,"negation","none","yes","SWBD"
"SWBD-126","ASI2B6A3Y556Z","know",-2,"negation","none","yes","SWBD"
"SWBD-126","APGX2WZ59OWDN","know",-1,"negation","none","yes","SWBD"
"SWBD-126","A258MR1IS96JEP","know",-3,"negation","none","yes","SWBD"
"SWBD-126","A1F9KLZGHE9DTA","know",-2,"negation","none","yes","SWBD"
"SWBD-126","AFN5VMMGYPF1I","know",0,"negation","none","yes","SWBD"
"SWBD-126","A3S300T3IVQ2GC","know",-3,"negation","none","yes","SWBD"
"SWBD-127","A110KENBXU7SUJ","think",-2,"negation","none","no","SWBD"
"SWBD-127","A24LC97AU3QC7G","think",-2,"negation","none","no","SWBD"
"SWBD-127","A214HWAW1PYWO8","think",-3,"negation","none","no","SWBD"
"SWBD-127","A27SMEOPKV84VI","think",-1,"negation","none","no","SWBD"
"SWBD-127","A1MJHGH55K3O0","think",-2,"negation","none","no","SWBD"
"SWBD-127","A39GADIK8RLMVC","think",-2,"negation","none","no","SWBD"
"SWBD-127","A125KW9P18V5Z1","think",-2,"negation","none","no","SWBD"
"SWBD-127","A1MJVTR0PCKBWW","think",-3,"negation","none","no","SWBD"
"SWBD-127","APITQRRX2PADB","think",-3,"negation","none","no","SWBD"
"SWBD-127","ASI2B6A3Y556Z","think",-2,"negation","none","no","SWBD"
"SWBD-128","A18LPAFMK1B06K","see",-2,"negation","none","yes","SWBD"
"SWBD-128","A2AMQX0BQZXG9N","see",-3,"negation","none","yes","SWBD"
"SWBD-128","A1GXFMAC759VRM","see",-3,"negation","none","yes","SWBD"
"SWBD-128","A1EQ2HDHF2WWSY","see",-1,"negation","none","yes","SWBD"
"SWBD-128","ASI2B6A3Y556Z","see",-2,"negation","none","yes","SWBD"
"SWBD-128","A2P065E9CYMYJL","see",-2,"negation","none","yes","SWBD"
"SWBD-128","A320QA9HJFUOZO","see",-2,"negation","none","yes","SWBD"
"SWBD-128","A2WCXJZEXXR60A","see",-2,"negation","none","yes","SWBD"
"SWBD-129","A1GXFMAC759VRM","know",3,"negation","none","yes","SWBD"
"SWBD-129","AR1IWBDA7MC86","know",1,"negation","none","yes","SWBD"
"SWBD-129","A24LC97AU3QC7G","know",2,"negation","none","yes","SWBD"
"SWBD-129","A3G55NZ2MOUOQK","know",-1,"negation","none","yes","SWBD"
"SWBD-129","APGX2WZ59OWDN","know",1,"negation","none","yes","SWBD"
"SWBD-129","A2EOOF9D135HQ1","know",-1,"negation","none","yes","SWBD"
"SWBD-129","A05977571SZ38O16ESGP8","know",2,"negation","none","yes","SWBD"
"SWBD-129","A1MJVTR0PCKBWW","know",-2,"negation","none","yes","SWBD"
"SWBD-13","A18LPAFMK1B06K","figure",-1,"conditional","none","no","SWBD"
"SWBD-13","A1GXFMAC759VRM","figure",0,"conditional","none","no","SWBD"
"SWBD-13","A2AMQX0BQZXG9N","figure",0,"conditional","none","no","SWBD"
"SWBD-13","A2P065E9CYMYJL","figure",0,"conditional","none","no","SWBD"
"SWBD-13","ASI2B6A3Y556Z","figure",0,"conditional","none","no","SWBD"
"SWBD-13","A2WCXJZEXXR60A","figure",0,"conditional","none","no","SWBD"
"SWBD-13","A1EQ2HDHF2WWSY","figure",0,"conditional","none","no","SWBD"
"SWBD-13","A320QA9HJFUOZO","figure",0,"conditional","none","no","SWBD"
"SWBD-130","A256FHXGSY0E5D","think",-3,"negation","none","no","SWBD"
"SWBD-130","AJRY9ALX8069Y","think",-2,"negation","none","no","SWBD"
"SWBD-130","A3QNMUHAFAJRQO","think",1,"negation","none","no","SWBD"
"SWBD-130","A16UAN46CNIRHY","think",-3,"negation","none","no","SWBD"
"SWBD-130","AOTCPS24JM5DQ","think",1,"negation","none","no","SWBD"
"SWBD-130","A360G5G0DVWU7X","think",-1,"negation","none","no","SWBD"
"SWBD-130","A1RVMADIZE3BXK","think",2,"negation","none","no","SWBD"
"SWBD-130","A1MJVTR0PCKBWW","think",-3,"negation","none","no","SWBD"
"SWBD-130","AXKTYKCT9NGHS","think",-2,"negation","none","no","SWBD"
"SWBD-130","AC5UD8N187QD6","think",-2,"negation","none","no","SWBD"
"SWBD-130","A1GXFMAC759VRM","think",-3,"negation","none","no","SWBD"
"SWBD-131","A1UH396UOK0X9Z","think",-2,"negation","none","no","SWBD"
"SWBD-131","A39GADIK8RLMVC","think",-2,"negation","none","no","SWBD"
"SWBD-131","A4IH4CO046EV3","think",-3,"negation","none","no","SWBD"
"SWBD-131","A2FYQIZWV2UJHS","think",-2,"negation","none","no","SWBD"
"SWBD-131","A2GB0RI43KU4Z","think",-2,"negation","none","no","SWBD"
"SWBD-131","A1MJVTR0PCKBWW","think",-3,"negation","none","no","SWBD"
"SWBD-131","A2WCXJZEXXR60A","think",-2,"negation","none","no","SWBD"
"SWBD-131","A1HKCTDOTL6C9I","think",-2,"negation","none","no","SWBD"
"SWBD-131","APGX2WZ59OWDN","think",-1,"negation","none","no","SWBD"
"SWBD-131","ATGUAXNWCW8NI","think",0,"negation","none","no","SWBD"
"SWBD-132","A1IBVWKNX3OKK7","think",-3,"negation","none","no","SWBD"
"SWBD-132","A6B8DOH3KV5SL","think",-2,"negation","none","no","SWBD"
"SWBD-132","A2EOOF9D135HQ1","think",1,"negation","none","no","SWBD"
"SWBD-132","A2WCXJZEXXR60A","think",-2,"negation","none","no","SWBD"
"SWBD-132","AM8OWAW9TUVLN","think",2,"negation","none","no","SWBD"
"SWBD-132","A2P065E9CYMYJL","think",-1,"negation","none","no","SWBD"
"SWBD-132","A1GXFMAC759VRM","think",-3,"negation","none","no","SWBD"
"SWBD-132","A2ZRF4I5RTKN7G","think",-3,"negation","none","no","SWBD"
"SWBD-133","ATF7HBD1TFI2U","think",-2,"negation","none","no","SWBD"
"SWBD-133","A1MJVTR0PCKBWW","think",-1,"negation","none","no","SWBD"
"SWBD-133","APR6H3HAOE9OU","think",-2,"negation","none","no","SWBD"
"SWBD-133","A147F5PJTHOB8A","think",-3,"negation","none","no","SWBD"
"SWBD-133","A1GRPIBHW72HDU","think",-2,"negation","none","no","SWBD"
"SWBD-133","A2EOOF9D135HQ1","think",0,"negation","none","no","SWBD"
"SWBD-133","A28HB7240OFGEW","think",-2,"negation","none","no","SWBD"
"SWBD-133","A2CF2BD4Q0ZDJN","think",-2,"negation","none","no","SWBD"
"SWBD-133","A28LARVABNF9BX","think",0,"negation","none","no","SWBD"
"SWBD-133","AR1IWBDA7MC86","think",-2,"negation","none","no","SWBD"
"SWBD-134","A110KENBXU7SUJ","think",-2,"negation","none","no","SWBD"
"SWBD-134","APGX2WZ59OWDN","think",-2,"negation","none","no","SWBD"
"SWBD-134","A2EOOF9D135HQ1","think",-2,"negation","none","no","SWBD"
"SWBD-134","A3TOUB8313BPVS","think",-1,"negation","none","no","SWBD"
"SWBD-134","A2B6WQG0A9CKXQ","think",-1,"negation","none","no","SWBD"
"SWBD-134","A2G7N0X0PNX0EE","think",-3,"negation","none","no","SWBD"
"SWBD-134","A05977571SZ38O16ESGP8","think",-3,"negation","none","no","SWBD"
"SWBD-134","AR1IWBDA7MC86","think",-2,"negation","none","no","SWBD"
"SWBD-135","A3454T4PU9GJM0","think",-2,"negation","none","no","SWBD"
"SWBD-135","AVJUIF9QHQRY8","think",-1,"negation","none","no","SWBD"
"SWBD-135","A1F9KLZGHE9DTA","think",-2,"negation","none","no","SWBD"
"SWBD-135","A110KENBXU7SUJ","think",-2,"negation","none","no","SWBD"
"SWBD-135","A2DXEPC4QFV4R1","think",-3,"negation","none","no","SWBD"
"SWBD-135","A39GADIK8RLMVC","think",-3,"negation","none","no","SWBD"
"SWBD-135","A159ZKL4AIHIS","think",-1,"negation","none","no","SWBD"
"SWBD-135","A18LPAFMK1B06K","think",-2,"negation","none","no","SWBD"
"SWBD-135","AFM6MQ0XZXKQD","think",-2,"negation","none","no","SWBD"
"SWBD-136","A1GXFMAC759VRM","realize",2,"negation","none","yes","SWBD"
"SWBD-136","A2DXEPC4QFV4R1","realize",0,"negation","none","yes","SWBD"
"SWBD-136","A1EQ2HDHF2WWSY","realize",-1,"negation","none","yes","SWBD"
"SWBD-136","A18LPAFMK1B06K","realize",-2,"negation","none","yes","SWBD"
"SWBD-136","A3S300T3IVQ2GC","realize",-3,"negation","none","yes","SWBD"
"SWBD-136","A2EOOF9D135HQ1","realize",-2,"negation","none","yes","SWBD"
"SWBD-136","A1945USNZHTROX","realize",-2,"negation","none","yes","SWBD"
"SWBD-136","A39GADIK8RLMVC","realize",-3,"negation","none","yes","SWBD"
"SWBD-137","A2EOOF9D135HQ1","know",1,"negation","none","yes","SWBD"
"SWBD-137","A2JP9IKRHNLRPI","know",0,"negation","none","yes","SWBD"
"SWBD-137","A1GXFMAC759VRM","know",-2,"negation","none","yes","SWBD"
"SWBD-137","APGX2WZ59OWDN","know",-1,"negation","none","yes","SWBD"
"SWBD-137","A110KENBXU7SUJ","know",0,"negation","none","yes","SWBD"
"SWBD-137","A2WCXJZEXXR60A","know",0,"negation","none","yes","SWBD"
"SWBD-137","A2ONILC0LZKG6Y","know",-1,"negation","none","yes","SWBD"
"SWBD-137","A2P065E9CYMYJL","know",0,"negation","none","yes","SWBD"
"SWBD-137","A05977571SZ38O16ESGP8","know",2,"negation","none","yes","SWBD"
"SWBD-138","A3F6SDO4GYBE4Y","think",-2,"negation","none","no","SWBD"
"SWBD-138","A05977571SZ38O16ESGP8","think",-1,"negation","none","no","SWBD"
"SWBD-138","A1PZ1YZAQEXRSQ","think",-3,"negation","none","no","SWBD"
"SWBD-138","A18LPAFMK1B06K","think",-1,"negation","none","no","SWBD"
"SWBD-138","A110KENBXU7SUJ","think",-2,"negation","none","no","SWBD"
"SWBD-138","A3O7X46E3REM7I","think",-1,"negation","none","no","SWBD"
"SWBD-138","A28HB7240OFGEW","think",-2,"negation","none","no","SWBD"
"SWBD-138","A1945USNZHTROX","think",-3,"negation","none","no","SWBD"
"SWBD-138","A10YS8AVLQWUZZ","think",-1,"negation","none","no","SWBD"
"SWBD-139","A1MJVTR0PCKBWW","realize",-2,"negation","none","yes","SWBD"
"SWBD-139","A1UH396UOK0X9Z","realize",1,"negation","none","yes","SWBD"
"SWBD-139","A1GXFMAC759VRM","realize",3,"negation","none","yes","SWBD"
"SWBD-139","A3QNMUHAFAJRQO","realize",-3,"negation","none","yes","SWBD"
"SWBD-139","ASI2B6A3Y556Z","realize",-1,"negation","none","yes","SWBD"
"SWBD-139","AAASQIW3J32OL","realize",0,"negation","none","yes","SWBD"
"SWBD-139","A110KENBXU7SUJ","realize",0,"negation","none","yes","SWBD"
"SWBD-139","A1L3937MY09J3I","realize",0,"negation","none","yes","SWBD"
"SWBD-139","A1HKCTDOTL6C9I","realize",0,"negation","none","yes","SWBD"
"SWBD-139","A233KUL18RUW1N","realize",1,"negation","none","yes","SWBD"
"SWBD-14","A36SM7QM8OK3H6","know",0,"conditional","none","yes","SWBD"
"SWBD-14","APGX2WZ59OWDN","know",1,"conditional","none","yes","SWBD"
"SWBD-14","A2P065E9CYMYJL","know",0,"conditional","none","yes","SWBD"
"SWBD-14","A1MJVTR0PCKBWW","know",0,"conditional","none","yes","SWBD"
"SWBD-14","A1GXFMAC759VRM","know",0,"conditional","none","yes","SWBD"
"SWBD-14","A27SMEOPKV84VI","know",0,"conditional","none","yes","SWBD"
"SWBD-14","A1AQQFJAF8CI4H","know",3,"conditional","none","yes","SWBD"
"SWBD-14","A2RBF3IIJP15IH","know",1,"conditional","none","yes","SWBD"
"SWBD-14","A27MJOV91GA8R3","know",0,"conditional","none","yes","SWBD"
"SWBD-14","AA4KKLIU4C3NY","know",2,"conditional","none","yes","SWBD"
"SWBD-14","ALZVG5501Y5IX","know",-1,"conditional","none","yes","SWBD"
"SWBD-14","A2JP9IKRHNLRPI","know",2,"conditional","none","yes","SWBD"
"SWBD-140","A359ETX78LN74M","think",-2,"negation","none","no","SWBD"
"SWBD-140","A22ON3MIIG0IJA","think",-2,"negation","none","no","SWBD"
"SWBD-140","A1X14SEMW60XVP","think",-1,"negation","none","no","SWBD"
"SWBD-140","A110KENBXU7SUJ","think",-2,"negation","none","no","SWBD"
"SWBD-140","A2IQ0QCTQ3KWLT","think",-2,"negation","none","no","SWBD"
"SWBD-140","ANV8C2DATCAPB","think",-2,"negation","none","no","SWBD"
"SWBD-140","A28HB7240OFGEW","think",-2,"negation","none","no","SWBD"
"SWBD-140","A1GXFMAC759VRM","think",-3,"negation","none","no","SWBD"
"SWBD-140","A3F6SDO4GYBE4Y","think",-1,"negation","none","no","SWBD"
"SWBD-140","A2JP9IKRHNLRPI","think",-2,"negation","none","no","SWBD"
"SWBD-140","AAASQIW3J32OL","think",0,"negation","none","no","SWBD"
"SWBD-140","A2EOOF9D135HQ1","think",0,"negation","none","no","SWBD"
"SWBD-141","A39GADIK8RLMVC","notice",3,"negation","none","yes","SWBD"
"SWBD-141","AFM6MQ0XZXKQD","notice",-1,"negation","none","yes","SWBD"
"SWBD-141","AVJUIF9QHQRY8","notice",2,"negation","none","yes","SWBD"
"SWBD-141","A1F9KLZGHE9DTA","notice",2,"negation","none","yes","SWBD"
"SWBD-141","A2DXEPC4QFV4R1","notice",3,"negation","none","yes","SWBD"
"SWBD-141","A110KENBXU7SUJ","notice",1,"negation","none","yes","SWBD"
"SWBD-141","A3454T4PU9GJM0","notice",1,"negation","none","yes","SWBD"
"SWBD-141","A159ZKL4AIHIS","notice",1,"negation","none","yes","SWBD"
"SWBD-141","A18LPAFMK1B06K","notice",3,"negation","none","yes","SWBD"
"SWBD-142","A1GXFMAC759VRM","think",-3,"negation","none","no","SWBD"
"SWBD-142","A2WCXJZEXXR60A","think",-3,"negation","none","no","SWBD"
"SWBD-142","A18LPAFMK1B06K","think",-2,"negation","none","no","SWBD"
"SWBD-142","AR1IWBDA7MC86","think",-3,"negation","none","no","SWBD"
"SWBD-142","A3VVR8NR3ED04C","think",-2,"negation","none","no","SWBD"
"SWBD-142","A214HWAW1PYWO8","think",-3,"negation","none","no","SWBD"
"SWBD-142","A36SM7QM8OK3H6","think",2,"negation","none","no","SWBD"
"SWBD-142","A320QA9HJFUOZO","think",-3,"negation","none","no","SWBD"
"SWBD-142","A1EQ2HDHF2WWSY","think",-2,"negation","none","no","SWBD"
"SWBD-143","A1EQ2HDHF2WWSY","think",-1,"negation","none","no","SWBD"
"SWBD-143","APGX2WZ59OWDN","think",-1,"negation","none","no","SWBD"
"SWBD-143","A10YS8AVLQWUZZ","think",-3,"negation","none","no","SWBD"
"SWBD-143","A2EOOF9D135HQ1","think",2,"negation","none","no","SWBD"
"SWBD-143","A321YWMP74ULKH","think",-1,"negation","none","no","SWBD"
"SWBD-143","A39GADIK8RLMVC","think",-2,"negation","none","no","SWBD"
"SWBD-143","A3U761PEG7MFKT","think",-3,"negation","none","no","SWBD"
"SWBD-143","A3GLMBZSG3VU4P","think",-2,"negation","none","no","SWBD"
"SWBD-144","AFN5VMMGYPF1I","think",-3,"negation","none","no","SWBD"
"SWBD-144","A2WCXJZEXXR60A","think",1,"negation","none","no","SWBD"
"SWBD-144","A1GXFMAC759VRM","think",2,"negation","none","no","SWBD"
"SWBD-144","A1F9KLZGHE9DTA","think",1,"negation","none","no","SWBD"
"SWBD-144","A5EU1AQJNC7F2","think",1,"negation","none","no","SWBD"
"SWBD-144","ASI2B6A3Y556Z","think",0,"negation","none","no","SWBD"
"SWBD-144","AFU00NU09CFXE","think",0,"negation","none","no","SWBD"
"SWBD-144","A2JP9IKRHNLRPI","think",-3,"negation","none","no","SWBD"
"SWBD-144","APGX2WZ59OWDN","think",-2,"negation","none","no","SWBD"
"SWBD-144","A1MJVTR0PCKBWW","think",-2,"negation","none","no","SWBD"
"SWBD-144","AAASQIW3J32OL","think",1,"negation","none","no","SWBD"
"SWBD-145","A3IJTM1XM7FE15","think",-1,"negation","none","no","SWBD"
"SWBD-145","AIXIAGX87039O","think",2,"negation","none","no","SWBD"
"SWBD-145","A110KENBXU7SUJ","think",-2,"negation","none","no","SWBD"
"SWBD-145","A1GXFMAC759VRM","think",-2,"negation","none","no","SWBD"
"SWBD-145","A18LPAFMK1B06K","think",-2,"negation","none","no","SWBD"
"SWBD-145","A2CJYS92WX7HN6","think",-2,"negation","none","no","SWBD"
"SWBD-145","A38DXFI1TZA295","think",-2,"negation","none","no","SWBD"
"SWBD-145","A16SAB417Y96G4","think",-2,"negation","none","no","SWBD"
"SWBD-145","A1945USNZHTROX","think",-3,"negation","none","no","SWBD"
"SWBD-146","A3GLMBZSG3VU4P","think",-2,"negation","none","no","SWBD"
"SWBD-146","A05977571SZ38O16ESGP8","think",-2,"negation","none","no","SWBD"
"SWBD-146","A1MJVTR0PCKBWW","think",-3,"negation","none","no","SWBD"
"SWBD-146","A1945USNZHTROX","think",-3,"negation","none","no","SWBD"
"SWBD-146","A2DXEPC4QFV4R1","think",-2,"negation","none","no","SWBD"
"SWBD-146","A28HB7240OFGEW","think",-2,"negation","none","no","SWBD"
"SWBD-146","A10YS8AVLQWUZZ","think",-2,"negation","none","no","SWBD"
"SWBD-146","A18LPAFMK1B06K","think",-2,"negation","none","no","SWBD"
"SWBD-146","A15XX0WDRG29E7","think",-3,"negation","none","no","SWBD"
"SWBD-146","ALZVG5501Y5IX","think",-1,"negation","none","no","SWBD"
"SWBD-147","A10YS8AVLQWUZZ","see",0,"negation","none","yes","SWBD"
"SWBD-147","A1GXFMAC759VRM","see",-1,"negation","none","yes","SWBD"
"SWBD-147","A3VVR8NR3ED04C","see",2,"negation","none","yes","SWBD"
"SWBD-147","A3GM78FCDY293T","see",0,"negation","none","yes","SWBD"
"SWBD-147","A320QA9HJFUOZO","see",-1,"negation","none","yes","SWBD"
"SWBD-147","A24LC97AU3QC7G","see",0,"negation","none","yes","SWBD"
"SWBD-147","A2P065E9CYMYJL","see",-2,"negation","none","yes","SWBD"
"SWBD-147","A1EQ2HDHF2WWSY","see",-1,"negation","none","yes","SWBD"
"SWBD-147","A2WCXJZEXXR60A","see",2,"negation","none","yes","SWBD"
"SWBD-147","A1MJVTR0PCKBWW","see",1,"negation","none","yes","SWBD"
"SWBD-147","AC5UD8N187QD6","see",2,"negation","none","yes","SWBD"
"SWBD-147","AAASQIW3J32OL","see",0,"negation","none","yes","SWBD"
"SWBD-148","APGX2WZ59OWDN","occur",-2,"negation","none","no","SWBD"
"SWBD-148","A110KENBXU7SUJ","occur",-1,"negation","none","no","SWBD"
"SWBD-148","AR1IWBDA7MC86","occur",-3,"negation","none","no","SWBD"
"SWBD-148","A2B6WQG0A9CKXQ","occur",-1,"negation","none","no","SWBD"
"SWBD-148","A2G7N0X0PNX0EE","occur",-2,"negation","none","no","SWBD"
"SWBD-148","A2EOOF9D135HQ1","occur",0,"negation","none","no","SWBD"
"SWBD-148","A05977571SZ38O16ESGP8","occur",-2,"negation","none","no","SWBD"
"SWBD-148","A3TOUB8313BPVS","occur",-1,"negation","none","no","SWBD"
"SWBD-149","A1S6C6EN8MPKC3","think",2,"negation","none","no","SWBD"
"SWBD-149","A1GXFMAC759VRM","think",-3,"negation","none","no","SWBD"
"SWBD-149","AFN5VMMGYPF1I","think",2,"negation","none","no","SWBD"
