sentence_id,sentence_text,wh_word,wh_lemma,wh_pos,wh_feats,wh_position,gap_position,gap_word,gap_lemma,gap_pos,linear_distance,deprel,deprel_subtype,enhanced_deps,num_enhanced_deps,intervening_clauses,direction
7308,Not that there is anything wrong with that because they also employ local people that live and shop in the area.,that,that,PRON,PronType=Rel,15,16,live,live,VERB,1,nsubj,NONE,14:ref,1,0,forward
7327,And after 4 days when it dried it was very fragile!,when,when,ADV,PronType=Int,5,7,dried,dry,VERB,2,advmod,NONE,7:advmod,1,0,forward
7330,2. What kind of paint do I use to paint the giraffe?,What,what,DET,PronType=Int,3,4,kind,kind,NOUN,1,det,NONE,4:det,1,0,forward
7340,if so how quick will she adapt to a litter box inside?,how,how,ADV,PronType=Int,3,4,quick,quick,ADV,1,advmod,NONE,4:advmod,1,0,forward
7349,What cleaners should I use for dusting around my parakeet?,What,what,DET,PronType=Int,1,2,cleaners,cleaner,NOUN,1,det,NONE,2:det,1,0,forward
7350,What cleaners can I use to dust around my budgie.,What,what,DET,PronType=Int,1,2,cleaners,cleaner,NOUN,1,det,NONE,2:det,1,0,forward
7352,"If not, what is?",what,what,PRON,PronType=Int,4,5,is,be,AUX,1,nsubj,NONE,5:nsubj,1,0,forward
7354,"If you must use a cleaner, pledge should be fine if the area that you keep your parakeet in is well ventilated.",that,that,PRON,PronType=Rel,15,17,keep,keep,VERB,2,obl,NONE,14:ref,1,0,forward
7358,Even a cotton cloth (I like diapers) that is barely damp w water will work fine.,that,that,PRON,PronType=Rel,10,13,damp,damp,ADJ,3,nsubj,NONE,4:ref,1,0,forward
7360,"I use Miracle Cloth, they're fantastic, just don't use fabric softener or dryer sheets when cleaning them, it ruins their ""grabbing"" ability.",when,when,ADV,PronType=Int,19,20,cleaning,clean,VERB,1,advmod,NONE,20:advmod,1,0,forward
7364,"I'm not gonna say who, they are on now.",who,who,PRON,PronType=Int,7,6,say,say,VERB,1,obj,NONE,6:obj,1,0,backward
7373,how did you know.,how,how,ADV,PronType=Int,1,4,know,know,VERB,3,advmod,NONE,4:advmod,1,0,forward
7375,I'm mostly joking when I talk about suicide and really I'm not that stupid I just get in stupid situations D:,when,when,ADV,PronType=Int,5,7,talk,talk,VERB,2,advmod,NONE,7:advmod,1,0,forward
7376,iguzwhat lol,what,what,PRON,PronType=Int,3,2,guz,guz,VERB,1,obj,NONE,2:obj,1,0,backward
7379,EDIT: I love how she says it's not callum but doesn't deny it's me....i think we all know who she's talking about...,how,how,ADV,PronType=Int,5,7,says,say,VERB,2,advmod,NONE,7:advmod,1,0,forward
7379,EDIT: I love how she says it's not callum but doesn't deny it's me....i think we all know who she's talking about...,who,who,PRON,PronType=Int,25,28,talking,talk,VERB,3,obl,NONE,28:obl:about,1,0,forward
7381,EDIT: How did I know...,How,how,ADV,PronType=Int,3,6,know,know,VERB,3,advmod,NONE,6:advmod,1,0,forward
7387,Yes obviously the USB is region free which means you can use it anywhere.,which,which,PRON,PronType=Rel,8,9,means,mean,VERB,1,nsubj,NONE,7:ref,1,0,forward
7393,I have many friends that have laptops bought in the UK that use them here,that,that,PRON,PronType=Rel,5,6,have,have,VERB,1,nsubj,NONE,4:ref,1,0,forward
7393,I have many friends that have laptops bought in the UK that use them here,that,that,PRON,PronType=Rel,12,13,use,use,VERB,1,nsubj,NONE,4:ref,1,0,forward
7395,How do I take care of my newborn baby fish?,How,how,ADV,PronType=Int,1,4,take,take,VERB,3,advmod,NONE,4:advmod,1,0,forward
7396,"I am nervous that my other fish will eat them, and I don't know what to feed them!",what,what,PRON,PronType=Int,17,19,feed,feed,VERB,2,obj,NONE,19:obj,1,1,forward
7403,what kind of newborn fish you have?,what,what,DET,PronType=Int,1,2,kind,kind,NOUN,1,det,NONE,2:det,1,0,forward
7410,& I wanna know what food has the game pieces.,what,what,DET,PronType=Int,6,7,food,food,NOUN,1,det,NONE,7:det,1,0,forward
7411,And what food has EXTRA game pieces.,what,what,DET,PronType=Int,2,3,food,food,NOUN,1,det,NONE,3:det,1,0,forward
7413,When most of the food or drinks I got only included two!,When,when,ADV,PronType=Int,1,11,included,include,VERB,10,advmod,NONE,11:advmod,1,1,forward
7414,"So can somebody please list ALL of the food that includes the game pieces, and the number of game pieces you get with THAT FOOD!",that,that,PRON,PronType=Rel,10,11,includes,include,VERB,1,nsubj,NONE,9:ref,1,0,forward
7416,"The person who best explains this, and helps me out the best with my question will be REWARDED WITH TEN POINTS!!!!!!!",who,who,PRON,PronType=Rel,3,5,explains,explain,VERB,2,nsubj,NONE,2:ref,1,0,forward
7434,bit of a stupid question but do the spikes/spines (whatever you call them) on their side and face area ever go hard.,whatever,whatever,PRON,PronType=Rel,13,9,spikes,spike,NOUN,4,appos,NONE,9:appos;15:xcomp,2,0,backward
7442,I'm assuming it's to scare off predators / like how they will puff up their neck spikes to make them look bigger to predators or enemies.,how,how,ADV,PronType=Int,12,15,puff,puff,VERB,3,advmod,NONE,15:advmod,1,0,forward
7445,what is a kimberwick bit used for?,what,what,PRON,PronType=Int,1,6,used,use,VERB,5,obl,NONE,6:obl:for,1,0,forward
7446,"Used as a help for horses that are quite strong pullers while hacking, hunting and doing cross country.",that,that,PRON,PronType=Rel,7,11,pullers,puller,NOUN,4,nsubj,NONE,6:ref,1,0,forward
7448,"It is not as precise as a pelham bit because it only uses one rein, though the modern ones have two or three slots on which to put the reins.",which,which,PRON,PronType=Rel,27,29,put,put,VERB,2,obl,NONE,25:ref,1,1,forward
7450,Useful for younger kids who do not have big enough hands or the ability to handle two reins independently.,who,who,PRON,PronType=Rel,5,8,have,have,VERB,3,nsubj,NONE,4:ref,1,0,forward
7451,For horses that are strong pullers.,that,that,PRON,PronType=Rel,3,6,pullers,puller,NOUN,3,nsubj,NONE,2:ref,1,0,forward
7453,It's nice for horses that need a little more than a snaffle.,that,that,PRON,PronType=Rel,6,7,need,need,VERB,1,nsubj,NONE,5:ref,1,0,forward
7456,How long to save up for a canon t3i?,How,how,ADV,PronType=Int,1,2,long,long,ADV,1,advmod,NONE,2:advmod,1,0,forward
7463,Can someone cunclude how long it might take me to save up for the canan t3i or some extra tips to save/gain money? :O,how,how,ADV,PronType=Int,4,5,long,long,ADV,1,advmod,NONE,5:advmod,1,0,forward
7467,"It's around $100 less, which means you get the same camera but quicker!",which,which,PRON,PronType=Rel,8,9,means,mean,VERB,1,nsubj,NONE,6:ref,1,0,forward
7470,"If you can't even do basic math, you'll never figure out how to use a DSLR camera properly.",how,how,ADV,PronType=Int,15,17,use,use,VERB,2,advmod,NONE,17:advmod,1,1,forward
7474,"took a bit of searching to discover that POP is probably PoP - plaster of Paris and yes plaster of Paris will slow way down if it is not exposed to air - in fact, if you are building up plaster (""the way you would icing"") to do sculpting, which is rather uncommon, you keep the set plaster damp in order to add more unset plaster or you have to wet the area where you will be adding plaster ""mud""",which,which,PRON,PronType=Rel,56,59,uncommon,uncommon,ADJ,3,nsubj,NONE,40:ref,1,0,forward
7474,"took a bit of searching to discover that POP is probably PoP - plaster of Paris and yes plaster of Paris will slow way down if it is not exposed to air - in fact, if you are building up plaster (""the way you would icing"") to do sculpting, which is rather uncommon, you keep the set plaster damp in order to add more unset plaster or you have to wet the area where you will be adding plaster ""mud""",where,where,ADV,PronType=Rel,81,85,adding,add,VERB,4,advmod,NONE,80:ref,1,0,forward
7477,"- it dries out, losing the water that is soaked into the set structure",that,that,PRON,PronType=Rel,9,11,soaked,soak,VERB,2,nsubj:pass,pass,8:ref,1,0,forward
7478,"For example, a set plaster mold that is to be used for clay slip casting must be dry - it gets wet pulling the water out of the slip - while a set plaster mold used for molding wax must be soaking or damp wet http://www.mikegigi.com/castgobl.htm#LGGOBPROJ",that,that,PRON,PronType=Rel,8,12,used,use,VERB,4,nsubj:pass,pass,7:ref,1,1,forward
7480,I'm getting a dwarf Hamster tomorrow And i was just talking to my Mom and she said that we have to take out the wheel at night because it would disturb her sleep But i told her no because i said their energetic at night at my room is right next door to hers But i heard their are wheels that dont make noise at all what would be the price of it?,that,that,PRON,PronType=Rel,63,66,make,make,VERB,3,nsubj,NONE,62:ref,1,0,forward
7480,I'm getting a dwarf Hamster tomorrow And i was just talking to my Mom and she said that we have to take out the wheel at night because it would disturb her sleep But i told her no because i said their energetic at night at my room is right next door to hers But i heard their are wheels that dont make noise at all what would be the price of it?,what,what,PRON,PronType=Int,70,3,getting,get,VERB,67,parataxis,NONE,3:parataxis,1,13,backward
7481,"I'm quite sure , you don't even have to buy another , all you need to do , is to pour some oil on the wheel , or even put some rubber on it's edges , the part that is making the noise .",that,that,PRON,PronType=Rel,41,43,making,make,VERB,2,nsubj,NONE,40:ref,1,0,forward
7486,I have a dwarf hamster who HATES his wheel and doesn't use it -,who,who,PRON,PronType=Rel,6,7,HATES,hate,VERB,1,nsubj,NONE,5:ref,1,0,forward
7491,How can I change my boarding station against the ticket I booked a month back from counter?,How,how,ADV,PronType=Int,1,4,change,change,VERB,3,advmod,NONE,4:advmod,1,0,forward
7493,Does your train pass Asansol when starting from Howrah?,when,when,ADV,PronType=Int,6,7,starting,start,VERB,1,advmod,NONE,7:advmod,1,0,forward
7496,In Calcutta there is a Foreigner's reservation office where they speak English very well.,where,where,ADV,PronType=Rel,10,12,speak,speak,VERB,2,advmod,NONE,9:ref,1,0,forward
7497,I don't remember near which station it is though.,which,which,DET,PronType=Int,6,7,station,station,NOUN,1,det,NONE,7:det,1,0,forward
7506,"my name is Josalyn Leainne Creek and i'm 19 years old and i graduated from high in May adn of this year and i love animals and i'm great at working and i had drama in my last job which was mcallister's deli and i', a mormon and i hvae changed to be a better person that pwople are wanting to hirier and i'm willing to work whenever you need me but i go to church on every sunday and i have a doctor's appointment this thursday at 2;30 and i hope you h=guys hirier me because i work very hard and i dont care about how much you guys pay and i've been looking for a job ever since i have graduated and i hate drama",which,which,PRON,PronType=Rel,42,46,deli,Deli,PROPN,4,nsubj,NONE,41:ref,1,0,forward
7506,"my name is Josalyn Leainne Creek and i'm 19 years old and i graduated from high in May adn of this year and i love animals and i'm great at working and i had drama in my last job which was mcallister's deli and i', a mormon and i hvae changed to be a better person that pwople are wanting to hirier and i'm willing to work whenever you need me but i go to church on every sunday and i have a doctor's appointment this thursday at 2;30 and i hope you h=guys hirier me because i work very hard and i dont care about how much you guys pay and i've been looking for a job ever since i have graduated and i hate drama",that,that,PRON,PronType=Rel,61,66,hirier,hire,VERB,5,obj,NONE,60:ref,1,2,forward
7506,"my name is Josalyn Leainne Creek and i'm 19 years old and i graduated from high in May adn of this year and i love animals and i'm great at working and i had drama in my last job which was mcallister's deli and i', a mormon and i hvae changed to be a better person that pwople are wanting to hirier and i'm willing to work whenever you need me but i go to church on every sunday and i have a doctor's appointment this thursday at 2;30 and i hope you h=guys hirier me because i work very hard and i dont care about how much you guys pay and i've been looking for a job ever since i have graduated and i hate drama",whenever,whenever,ADV,PronType=Rel,73,72,work,work,VERB,1,advmod,NONE,72:advmod;75:advmod,2,0,backward
7506,"my name is Josalyn Leainne Creek and i'm 19 years old and i graduated from high in May adn of this year and i love animals and i'm great at working and i had drama in my last job which was mcallister's deli and i', a mormon and i hvae changed to be a better person that pwople are wanting to hirier and i'm willing to work whenever you need me but i go to church on every sunday and i have a doctor's appointment this thursday at 2;30 and i hope you h=guys hirier me because i work very hard and i dont care about how much you guys pay and i've been looking for a job ever since i have graduated and i hate drama",how,how,ADV,PronType=Int,114,115,much,much,ADJ,1,advmod,NONE,115:advmod,1,0,forward
7515,"I applied to get a student visa to study in Canada, I received one that is valid until October of 2015.",that,that,PRON,PronType=Rel,16,18,valid,valid,ADJ,2,nsubj,NONE,15:ref,1,0,forward
7516,"Problem is, for some reason, the visa process took longer than it should, thus I missed school this semester (visa was issued to me about 25 days after school started so I couldn't attend), now I no longer want to go into that school (because they only would accept me again on September of 2012), I found a school that accepted me for may 2012, can I use the same visa that was issued to me?",that,that,PRON,PronType=Rel,70,71,accepted,accept,VERB,1,nsubj,NONE,69:ref,1,0,forward
7516,"Problem is, for some reason, the visa process took longer than it should, thus I missed school this semester (visa was issued to me about 25 days after school started so I couldn't attend), now I no longer want to go into that school (because they only would accept me again on September of 2012), I found a school that accepted me for may 2012, can I use the same visa that was issued to me?",that,that,PRON,PronType=Rel,83,85,issued,issue,VERB,2,nsubj:pass,pass,82:ref,1,0,forward
7518,"(in the visa itself, it does not mention anything about which school I m suppose to attend, and problem is, the embassy here in DC are not too nice and would never answer ANY questions....) any advice please?",which,which,DET,PronType=Int,13,14,school,school,NOUN,1,det,NONE,14:det,1,0,forward
7521,How Do you Prevent A Dwarf Hamster Escaping From The Cage?,How,how,ADV,PronType=Int,1,4,Prevent,prevent,VERB,3,advmod,NONE,4:advmod,1,0,forward
7524,I've never had a dwarf hamster but I've had the same problem with my pet rat I put some chicken wiring around it the I got from home depot and now it can't out.,the,that,PRON,PronType=Rel|Typo=Yes,26,28,got,get,VERB,2,obj,NONE,23:ref,1,0,forward
7527,This is the cage I have whhich is pretty much IMPOSSIBLE to escape from:,whhich,which,PRON,PronType=Rel|Typo=Yes,7,11,IMPOSSIBLE,impossible,ADJ,4,nsubj,NONE,4:ref,1,0,forward
